brand,city,review_text,rating,date,likes,author,place_id,food_items,food_items_list,taste_attributes,value_attributes,quality_attributes,sentiment_compound,sentiment_positive,sentiment_negative,item_sentiments
Arby's,Denver,the shake was hot. overall great experience.,1,2025-09-11,6,User6387,place_Arby's_Denver_1,shake,['shake'],,,hot,0.5267,0.38,0.157,{'shake': -0.1779}
Arby's,Denver,the wrap was juicy. overall good experience.,1,2025-10-08,49,User4192,place_Arby's_Denver_1,wrap,['wrap'],juicy,,,0.4404,0.326,0.0,{'wrap': 0.0}
Arby's,Denver,the fries was greasy. overall amazing experience.,4,2025-12-15,34,User2121,place_Arby's_Denver_3,fries,['fries'],greasy,,,0.5859,0.388,0.0,{'fries': 0.0}
Arby's,Denver,the fries was cold. overall great experience.,5,2025-08-02,5,User1396,place_Arby's_Denver_4,fries,['fries'],,,cold,0.6249,0.406,0.0,{'fries': 0.0}
Arby's,Denver,the nuggets was hot. overall okay experience.,2,2025-09-05,48,User7588,place_Arby's_Denver_1,nuggets,['nuggets'],,,hot,0.2263,0.241,0.0,{'nuggets': 0.0}
Arby's,Denver,the salad was expensive. overall terrible experience.,5,2025-10-30,15,User9340,place_Arby's_Denver_4,salad,['salad'],,expensive,,-0.4767,0.0,0.341,{'salad': 0.0}
Arby's,Denver,the coffee was expensive. overall amazing experience.,4,2025-12-27,28,User5348,place_Arby's_Denver_2,coffee,['coffee'],,expensive,,0.5859,0.388,0.0,{'coffee': 0.0}
Arby's,Denver,the pizza was greasy. overall great experience.,3,2025-07-10,29,User7208,place_Arby's_Denver_3,,[],greasy,,,0.6249,0.406,0.0,{}
Arby's,Denver,the fries was cold. overall disappointing experience.,4,2025-11-24,39,User1820,place_Arby's_Denver_4,fries,['fries'],,,cold,-0.4939,0.0,0.348,{'fries': 0.0}
Arby's,Denver,the pizza was stale. overall amazing experience.,3,2025-07-13,34,User6787,place_Arby's_Denver_4,,[],,,stale,0.5859,0.388,0.0,{}
Arby's,Denver,the wrap was cheap. overall good experience.,5,2025-11-08,28,User7664,place_Arby's_Denver_5,wrap,['wrap'],,cheap,,0.4404,0.326,0.0,{'wrap': 0.0}
Arby's,Portland,the pizza was juicy. overall good experience.,1,2025-07-25,22,User1047,place_Arby's_Portland_5,,[],juicy,,,0.4404,0.326,0.0,{}
Arby's,Portland,the pizza was greasy. overall disappointing experience.,4,2025-12-29,40,User3730,place_Arby's_Portland_4,,[],greasy,,,-0.4939,0.0,0.348,{}
Arby's,Portland,the burger was crispy. overall great experience.,3,2025-09-02,25,User4149,place_Arby's_Portland_4,burger,['burger'],crispy,,,0.6249,0.406,0.0,{'burger': 0.0}
Arby's,Portland,the pizza was cold. overall disappointing experience.,3,2025-10-15,36,User7188,place_Arby's_Portland_3,,[],,,cold,-0.4939,0.0,0.348,{}
Arby's,Portland,the coffee was cheap. overall amazing experience.,4,2025-12-27,32,User3805,place_Arby's_Portland_2,coffee,['coffee'],,cheap,,0.5859,0.388,0.0,{'coffee': 0.0}
Arby's,Portland,the shake was cold. overall amazing experience.,2,2025-09-04,40,User3102,place_Arby's_Portland_5,shake,['shake'],,,cold,0.4767,0.362,0.162,{'shake': -0.1779}
Arby's,Portland,the nuggets was stale. overall disappointing experience.,5,2025-08-16,50,User8630,place_Arby's_Portland_1,nuggets,['nuggets'],,,stale,-0.4939,0.0,0.348,{'nuggets': 0.0}
Arby's,Portland,the burger was stale. overall great experience.,3,2025-11-10,19,User8171,place_Arby's_Portland_5,burger,['burger'],,,stale,0.6249,0.406,0.0,{'burger': 0.0}
Arby's,Portland,the taco was hot. overall terrible experience.,4,2025-10-13,21,User6576,place_Arby's_Portland_1,taco,['taco'],,,hot,-0.4767,0.0,0.341,{'taco': 0.0}
Arby's,Portland,the salad was juicy. overall disappointing experience.,4,2025-10-17,12,User7952,place_Arby's_Portland_3,salad,['salad'],juicy,,,-0.4939,0.0,0.348,{'salad': 0.0}
Arby's,Portland,the coffee was fresh. overall okay experience.,4,2025-09-13,21,User7769,place_Arby's_Portland_3,coffee,['coffee'],,,fresh,0.4939,0.457,0.0,{'coffee': 0.3182}
Jack in the Box,New York,the nuggets was hot. overall good experience.,3,2025-11-03,5,User2100,place_Jack in the Box_New York_2,nuggets,['nuggets'],,,hot,0.4404,0.326,0.0,{'nuggets': 0.0}
Jack in the Box,New York,the chicken sandwich was cheap. overall terrible experience.,1,2025-08-01,7,User6738,place_Jack in the Box_New York_4,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",,cheap,,-0.4767,0.0,0.307,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Jack in the Box,New York,the chicken sandwich was cheap. overall okay experience.,2,2025-11-21,1,User4443,place_Jack in the Box_New York_3,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",,cheap,,0.2263,0.213,0.0,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Jack in the Box,New York,the salad was greasy. overall terrible experience.,1,2025-10-11,33,User6707,place_Jack in the Box_New York_5,salad,['salad'],greasy,,,-0.4767,0.0,0.341,{'salad': 0.0}
Jack in the Box,New York,the taco was stale. overall okay experience.,2,2025-11-01,19,User6732,place_Jack in the Box_New York_2,taco,['taco'],,,stale,0.2263,0.241,0.0,{'taco': 0.0}
Jack in the Box,New York,the fries was stale. overall great experience.,2,2025-10-28,12,User4617,place_Jack in the Box_New York_2,fries,['fries'],,,stale,0.6249,0.406,0.0,{'fries': 0.0}
Jack in the Box,New York,the fries was dry. overall amazing experience.,2,2025-10-07,11,User1864,place_Jack in the Box_New York_2,fries,['fries'],dry,,,0.5859,0.388,0.0,{'fries': 0.0}
Jack in the Box,New York,the coffee was cold. overall okay experience.,4,2025-07-12,46,User2102,place_Jack in the Box_New York_1,coffee,['coffee'],,,cold,0.2263,0.241,0.0,{'coffee': 0.0}
Jack in the Box,New York,the taco was greasy. overall terrible experience.,4,2025-11-17,45,User8718,place_Jack in the Box_New York_2,taco,['taco'],greasy,,,-0.4767,0.0,0.341,{'taco': 0.0}
Jack in the Box,New York,the coffee was fresh. overall amazing experience.,3,2025-10-21,31,User1407,place_Jack in the Box_New York_4,coffee,['coffee'],,,fresh,0.7269,0.55,0.0,{'coffee': 0.3182}
Jack in the Box,New York,the fries was juicy. overall good experience.,3,2025-11-30,0,User1784,place_Jack in the Box_New York_1,fries,['fries'],juicy,,,0.4404,0.326,0.0,{'fries': 0.0}
Jack in the Box,Los Angeles,the shake was juicy. overall terrible experience.,4,2025-10-11,18,User4487,place_Jack in the Box_Los Angeles_1,shake,['shake'],juicy,,,-0.5859,0.0,0.49,{'shake': -0.1779}
Jack in the Box,Los Angeles,the fries was stale. overall disappointing experience.,2,2025-08-14,17,User8996,place_Jack in the Box_Los Angeles_4,fries,['fries'],,,stale,-0.4939,0.0,0.348,{'fries': 0.0}
Jack in the Box,Los Angeles,the wrap was stale. overall okay experience.,4,2025-09-11,19,User2015,place_Jack in the Box_Los Angeles_1,wrap,['wrap'],,,stale,0.2263,0.241,0.0,{'wrap': 0.0}
Jack in the Box,Los Angeles,the burger was crispy. overall great experience.,2,2025-09-15,27,User9199,place_Jack in the Box_Los Angeles_3,burger,['burger'],crispy,,,0.6249,0.406,0.0,{'burger': 0.0}
Jack in the Box,Los Angeles,the chicken sandwich was dry. overall amazing experience.,3,2025-12-17,0,User1546,place_Jack in the Box_Los Angeles_3,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",dry,,,0.5859,0.352,0.0,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Jack in the Box,Los Angeles,the wrap was crispy. overall amazing experience.,2,2025-09-24,47,User2403,place_Jack in the Box_Los Angeles_1,wrap,['wrap'],crispy,,,0.5859,0.388,0.0,{'wrap': 0.0}
Jack in the Box,Los Angeles,the nuggets was greasy. overall terrible experience.,3,2025-07-16,11,User9340,place_Jack in the Box_Los Angeles_1,nuggets,['nuggets'],greasy,,,-0.4767,0.0,0.341,{'nuggets': 0.0}
Jack in the Box,Los Angeles,the fries was stale. overall terrible experience.,1,2025-08-08,11,User2933,place_Jack in the Box_Los Angeles_5,fries,['fries'],,,stale,-0.4767,0.0,0.341,{'fries': 0.0}
Jack in the Box,Los Angeles,the shake was crispy. overall okay experience.,2,2025-12-20,25,User6825,place_Jack in the Box_Los Angeles_5,shake,['shake'],crispy,,,0.0516,0.221,0.198,{'shake': -0.1779}
Jack in the Box,Los Angeles,the pizza was cold. overall great experience.,1,2025-09-10,0,User6072,place_Jack in the Box_Los Angeles_5,,[],,,cold,0.6249,0.406,0.0,{}
Jack in the Box,Los Angeles,the wrap was cold. overall good experience.,3,2025-11-29,50,User5809,place_Jack in the Box_Los Angeles_2,wrap,['wrap'],,,cold,0.4404,0.326,0.0,{'wrap': 0.0}
Jack in the Box,Chicago,the shake was stale. overall good experience.,4,2025-07-12,0,User9657,place_Jack in the Box_Chicago_2,shake,['shake'],,,stale,0.296,0.302,0.177,{'shake': -0.1779}
Jack in the Box,Chicago,the taco was hot. overall okay experience.,4,2025-10-02,48,User4616,place_Jack in the Box_Chicago_4,taco,['taco'],,,hot,0.2263,0.241,0.0,{'taco': 0.0}
Jack in the Box,Chicago,the taco was juicy. overall disappointing experience.,2,2025-12-14,20,User6717,place_Jack in the Box_Chicago_4,taco,['taco'],juicy,,,-0.4939,0.0,0.348,{'taco': 0.0}
Jack in the Box,Chicago,the pizza was fresh. overall good experience.,1,2025-10-09,13,User3715,place_Jack in the Box_Chicago_4,,[],,,fresh,0.6369,0.51,0.0,{}
Jack in the Box,Chicago,the taco was crispy. overall terrible experience.,3,2025-09-07,14,User5828,place_Jack in the Box_Chicago_5,taco,['taco'],crispy,,,-0.4767,0.0,0.341,{'taco': 0.0}
Jack in the Box,Chicago,the taco was cold. overall amazing experience.,2,2025-10-05,50,User6255,place_Jack in the Box_Chicago_5,taco,['taco'],,,cold,0.5859,0.388,0.0,{'taco': 0.0}
Jack in the Box,Chicago,the shake was cold. overall amazing experience.,4,2025-08-06,6,User9752,place_Jack in the Box_Chicago_3,shake,['shake'],,,cold,0.4767,0.362,0.162,{'shake': -0.1779}
Jack in the Box,Chicago,the nuggets was cold. overall great experience.,1,2025-09-24,32,User1811,place_Jack in the Box_Chicago_1,nuggets,['nuggets'],,,cold,0.6249,0.406,0.0,{'nuggets': 0.0}
Jack in the Box,Chicago,the taco was cold. overall okay experience.,5,2025-07-13,4,User7635,place_Jack in the Box_Chicago_4,taco,['taco'],,,cold,0.2263,0.241,0.0,{'taco': 0.0}
Jack in the Box,Chicago,the burger was fresh. overall amazing experience.,4,2025-12-02,27,User3671,place_Jack in the Box_Chicago_3,burger,['burger'],,,fresh,0.7269,0.55,0.0,{'burger': 0.3182}
Jack in the Box,Chicago,the taco was expensive. overall okay experience.,3,2025-09-03,46,User7977,place_Jack in the Box_Chicago_4,taco,['taco'],,expensive,,0.2263,0.241,0.0,{'taco': 0.0}
Jack in the Box,Dallas,the taco was stale. overall good experience.,3,2025-12-04,20,User4562,place_Jack in the Box_Dallas_4,taco,['taco'],,,stale,0.4404,0.326,0.0,{'taco': 0.0}
Jack in the Box,Dallas,the wrap was greasy. overall great experience.,2,2025-10-16,23,User6452,place_Jack in the Box_Dallas_1,wrap,['wrap'],greasy,,,0.6249,0.406,0.0,{'wrap': 0.0}
Jack in the Box,Dallas,the pizza was crispy. overall great experience.,2,2025-09-21,13,User6525,place_Jack in the Box_Dallas_5,,[],crispy,,,0.6249,0.406,0.0,{}
Jack in the Box,Dallas,the wrap was greasy. overall disappointing experience.,4,2025-07-19,13,User9331,place_Jack in the Box_Dallas_1,wrap,['wrap'],greasy,,,-0.4939,0.0,0.348,{'wrap': 0.0}
Jack in the Box,Dallas,the chicken sandwich was juicy. overall okay experience.,5,2025-10-20,18,User9126,place_Jack in the Box_Dallas_1,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",juicy,,,0.2263,0.213,0.0,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Jack in the Box,Dallas,the fries was cold. overall terrible experience.,3,2025-07-22,36,User2344,place_Jack in the Box_Dallas_5,fries,['fries'],,,cold,-0.4767,0.0,0.341,{'fries': 0.0}
Jack in the Box,Dallas,the fries was juicy. overall good experience.,4,2025-09-07,36,User4151,place_Jack in the Box_Dallas_5,fries,['fries'],juicy,,,0.4404,0.326,0.0,{'fries': 0.0}
Jack in the Box,Dallas,the chicken sandwich was cold. overall disappointing experience.,5,2025-11-15,45,User2238,place_Jack in the Box_Dallas_5,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",,,cold,-0.4939,0.0,0.314,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Jack in the Box,Dallas,the salad was fresh. overall terrible experience.,3,2025-10-02,32,User6159,place_Jack in the Box_Dallas_1,salad,['salad'],,,fresh,-0.2023,0.221,0.298,{'salad': 0.3182}
Jack in the Box,Dallas,the pizza was dry. overall good experience.,1,2025-08-11,38,User4327,place_Jack in the Box_Dallas_1,,[],dry,,,0.4404,0.326,0.0,{}
Jack in the Box,Dallas,the wrap was juicy. overall good experience.,3,2025-11-11,49,User1904,place_Jack in the Box_Dallas_2,wrap,['wrap'],juicy,,,0.4404,0.326,0.0,{'wrap': 0.0}
Jack in the Box,Atlanta,the nuggets was juicy. overall okay experience.,2,2025-12-16,39,User3138,place_Jack in the Box_Atlanta_3,nuggets,['nuggets'],juicy,,,0.2263,0.241,0.0,{'nuggets': 0.0}
Jack in the Box,Atlanta,the shake was cold. overall okay experience.,2,2025-11-11,26,User1650,place_Jack in the Box_Atlanta_4,shake,['shake'],,,cold,0.0516,0.221,0.198,{'shake': -0.1779}
Jack in the Box,Atlanta,the nuggets was dry. overall great experience.,2,2025-11-11,47,User1902,place_Jack in the Box_Atlanta_5,nuggets,['nuggets'],dry,,,0.6249,0.406,0.0,{'nuggets': 0.0}
Jack in the Box,Atlanta,the taco was cold. overall good experience.,5,2025-09-27,17,User7446,place_Jack in the Box_Atlanta_4,taco,['taco'],,,cold,0.4404,0.326,0.0,{'taco': 0.0}
Jack in the Box,Atlanta,the burger was stale. overall amazing experience.,3,2025-08-20,46,User2177,place_Jack in the Box_Atlanta_3,burger,['burger'],,,stale,0.5859,0.388,0.0,{'burger': 0.0}
Jack in the Box,Atlanta,the wrap was cheap. overall okay experience.,3,2025-12-07,17,User9434,place_Jack in the Box_Atlanta_5,wrap,['wrap'],,cheap,,0.2263,0.241,0.0,{'wrap': 0.0}
Jack in the Box,Atlanta,the nuggets was cold. overall disappointing experience.,5,2025-11-07,6,User9182,place_Jack in the Box_Atlanta_1,nuggets,['nuggets'],,,cold,-0.4939,0.0,0.348,{'nuggets': 0.0}
Jack in the Box,Atlanta,the pizza was cheap. overall terrible experience.,4,2025-10-01,14,User2755,place_Jack in the Box_Atlanta_3,,[],,cheap,,-0.4767,0.0,0.341,{}
Jack in the Box,Atlanta,the shake was hot. overall good experience.,2,2025-08-23,20,User2474,place_Jack in the Box_Atlanta_1,shake,['shake'],,,hot,0.296,0.302,0.177,{'shake': -0.1779}
Jack in the Box,Atlanta,the salad was dry. overall disappointing experience.,2,2025-09-30,12,User8403,place_Jack in the Box_Atlanta_5,salad,['salad'],dry,,,-0.4939,0.0,0.348,{'salad': 0.0}
Jack in the Box,Atlanta,the burger was fresh. overall disappointing experience.,1,2025-11-01,23,User8560,place_Jack in the Box_Atlanta_2,burger,['burger'],,,fresh,-0.2263,0.219,0.305,{'burger': 0.3182}
Jack in the Box,Houston,the fries was dry. overall disappointing experience.,1,2025-08-23,39,User3145,place_Jack in the Box_Houston_4,fries,['fries'],dry,,,-0.4939,0.0,0.348,{'fries': 0.0}
Jack in the Box,Houston,the coffee was juicy. overall okay experience.,4,2025-07-09,11,User6441,place_Jack in the Box_Houston_4,coffee,['coffee'],juicy,,,0.2263,0.241,0.0,{'coffee': 0.0}
Jack in the Box,Houston,the burger was cheap. overall good experience.,5,2025-10-27,36,User9449,place_Jack in the Box_Houston_5,burger,['burger'],,cheap,,0.4404,0.326,0.0,{'burger': 0.0}
Jack in the Box,Houston,the pizza was juicy. overall okay experience.,3,2025-08-23,50,User4425,place_Jack in the Box_Houston_4,,[],juicy,,,0.2263,0.241,0.0,{}
Jack in the Box,Houston,the shake was stale. overall good experience.,3,2025-09-16,28,User4950,place_Jack in the Box_Houston_2,shake,['shake'],,,stale,0.296,0.302,0.177,{'shake': -0.1779}
Jack in the Box,Houston,the wrap was greasy. overall disappointing experience.,2,2025-09-17,26,User6648,place_Jack in the Box_Houston_5,wrap,['wrap'],greasy,,,-0.4939,0.0,0.348,{'wrap': 0.0}
Jack in the Box,Houston,the burger was greasy. overall great experience.,1,2025-12-21,2,User9857,place_Jack in the Box_Houston_3,burger,['burger'],greasy,,,0.6249,0.406,0.0,{'burger': 0.0}
Jack in the Box,Houston,the wrap was hot. overall good experience.,5,2025-08-22,10,User5088,place_Jack in the Box_Houston_5,wrap,['wrap'],,,hot,0.4404,0.326,0.0,{'wrap': 0.0}
Jack in the Box,Houston,the fries was juicy. overall terrible experience.,2,2025-08-13,19,User5162,place_Jack in the Box_Houston_5,fries,['fries'],juicy,,,-0.4767,0.0,0.341,{'fries': 0.0}
Jack in the Box,Houston,the burger was cold. overall terrible experience.,5,2025-09-10,18,User2243,place_Jack in the Box_Houston_5,burger,['burger'],,,cold,-0.4767,0.0,0.341,{'burger': 0.0}
Jack in the Box,Houston,the pizza was dry. overall great experience.,4,2025-11-30,35,User5603,place_Jack in the Box_Houston_2,,[],dry,,,0.6249,0.406,0.0,{}
Jack in the Box,Phoenix,the chicken sandwich was hot. overall good experience.,3,2025-08-10,15,User3466,place_Jack in the Box_Phoenix_3,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",,,hot,0.4404,0.293,0.0,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Jack in the Box,Phoenix,the shake was crispy. overall amazing experience.,2,2025-12-07,41,User1488,place_Jack in the Box_Phoenix_3,shake,['shake'],crispy,,,0.4767,0.362,0.162,{'shake': -0.1779}
Jack in the Box,Phoenix,the salad was dry. overall good experience.,2,2025-09-27,50,User5029,place_Jack in the Box_Phoenix_4,salad,['salad'],dry,,,0.4404,0.326,0.0,{'salad': 0.0}
Jack in the Box,Phoenix,the salad was dry. overall okay experience.,2,2025-12-21,14,User6963,place_Jack in the Box_Phoenix_5,salad,['salad'],dry,,,0.2263,0.241,0.0,{'salad': 0.0}
Jack in the Box,Phoenix,the nuggets was fresh. overall amazing experience.,2,2025-10-27,22,User1130,place_Jack in the Box_Phoenix_3,nuggets,['nuggets'],,,fresh,0.7269,0.55,0.0,{'nuggets': 0.3182}
Jack in the Box,Phoenix,the taco was crispy. overall good experience.,2,2025-07-23,2,User2179,place_Jack in the Box_Phoenix_3,taco,['taco'],crispy,,,0.4404,0.326,0.0,{'taco': 0.0}
Jack in the Box,Phoenix,the wrap was dry. overall amazing experience.,3,2025-12-14,35,User4502,place_Jack in the Box_Phoenix_5,wrap,['wrap'],dry,,,0.5859,0.388,0.0,{'wrap': 0.0}
Jack in the Box,Phoenix,the pizza was crispy. overall great experience.,1,2025-11-04,28,User2942,place_Jack in the Box_Phoenix_3,,[],crispy,,,0.6249,0.406,0.0,{}
Jack in the Box,Phoenix,the fries was juicy. overall good experience.,5,2025-08-07,24,User2213,place_Jack in the Box_Phoenix_5,fries,['fries'],juicy,,,0.4404,0.326,0.0,{'fries': 0.0}
Jack in the Box,Phoenix,the coffee was crispy. overall terrible experience.,5,2025-07-07,16,User7978,place_Jack in the Box_Phoenix_2,coffee,['coffee'],crispy,,,-0.4767,0.0,0.341,{'coffee': 0.0}
Jack in the Box,Phoenix,the fries was hot. overall great experience.,4,2025-08-28,29,User4800,place_Jack in the Box_Phoenix_1,fries,['fries'],,,hot,0.6249,0.406,0.0,{'fries': 0.0}
Jack in the Box,Philadelphia,the taco was greasy. overall amazing experience.,3,2025-07-24,42,User5588,place_Jack in the Box_Philadelphia_4,taco,['taco'],greasy,,,0.5859,0.388,0.0,{'taco': 0.0}
Jack in the Box,Philadelphia,the salad was cheap. overall great experience.,2,2025-11-22,7,User8261,place_Jack in the Box_Philadelphia_5,salad,['salad'],,cheap,,0.6249,0.406,0.0,{'salad': 0.0}
Jack in the Box,Philadelphia,the wrap was crispy. overall good experience.,1,2025-11-22,12,User9833,place_Jack in the Box_Philadelphia_3,wrap,['wrap'],crispy,,,0.4404,0.326,0.0,{'wrap': 0.0}
Jack in the Box,Philadelphia,the fries was expensive. overall good experience.,1,2025-11-11,37,User5709,place_Jack in the Box_Philadelphia_5,fries,['fries'],,expensive,,0.4404,0.326,0.0,{'fries': 0.0}
Jack in the Box,Philadelphia,the pizza was dry. overall good experience.,2,2025-11-16,2,User5798,place_Jack in the Box_Philadelphia_1,,[],dry,,,0.4404,0.326,0.0,{}
Jack in the Box,Philadelphia,the nuggets was dry. overall okay experience.,1,2025-10-02,31,User4580,place_Jack in the Box_Philadelphia_5,nuggets,['nuggets'],dry,,,0.2263,0.241,0.0,{'nuggets': 0.0}
Jack in the Box,Philadelphia,the nuggets was hot. overall disappointing experience.,3,2025-08-02,16,User3911,place_Jack in the Box_Philadelphia_3,nuggets,['nuggets'],,,hot,-0.4939,0.0,0.348,{'nuggets': 0.0}
Jack in the Box,Philadelphia,the burger was cold. overall okay experience.,1,2025-11-21,45,User1231,place_Jack in the Box_Philadelphia_3,burger,['burger'],,,cold,0.2263,0.241,0.0,{'burger': 0.0}
Jack in the Box,Philadelphia,the coffee was cold. overall great experience.,3,2025-12-13,27,User6248,place_Jack in the Box_Philadelphia_2,coffee,['coffee'],,,cold,0.6249,0.406,0.0,{'coffee': 0.0}
Jack in the Box,Philadelphia,the burger was stale. overall disappointing experience.,4,2025-08-19,43,User6150,place_Jack in the Box_Philadelphia_5,burger,['burger'],,,stale,-0.4939,0.0,0.348,{'burger': 0.0}
Jack in the Box,Philadelphia,the wrap was crispy. overall great experience.,1,2025-08-03,14,User1239,place_Jack in the Box_Philadelphia_2,wrap,['wrap'],crispy,,,0.6249,0.406,0.0,{'wrap': 0.0}
Jack in the Box,San Antonio,the coffee was greasy. overall disappointing experience.,2,2025-09-05,49,User1045,place_Jack in the Box_San Antonio_1,coffee,['coffee'],greasy,,,-0.4939,0.0,0.348,{'coffee': 0.0}
Jack in the Box,San Antonio,the burger was fresh. overall great experience.,3,2025-07-04,21,User7870,place_Jack in the Box_San Antonio_4,burger,['burger'],,,fresh,0.7506,0.561,0.0,{'burger': 0.3182}
Jack in the Box,San Antonio,the wrap was dry. overall great experience.,5,2025-08-27,20,User1589,place_Jack in the Box_San Antonio_1,wrap,['wrap'],dry,,,0.6249,0.406,0.0,{'wrap': 0.0}
Jack in the Box,San Antonio,the taco was crispy. overall terrible experience.,3,2025-07-10,8,User1373,place_Jack in the Box_San Antonio_5,taco,['taco'],crispy,,,-0.4767,0.0,0.341,{'taco': 0.0}
Jack in the Box,San Antonio,the nuggets was hot. overall terrible experience.,3,2025-07-12,45,User2482,place_Jack in the Box_San Antonio_4,nuggets,['nuggets'],,,hot,-0.4767,0.0,0.341,{'nuggets': 0.0}
Jack in the Box,San Antonio,the salad was stale. overall terrible experience.,4,2025-10-06,9,User8451,place_Jack in the Box_San Antonio_3,salad,['salad'],,,stale,-0.4767,0.0,0.341,{'salad': 0.0}
Jack in the Box,San Antonio,the wrap was hot. overall disappointing experience.,3,2025-09-03,39,User4561,place_Jack in the Box_San Antonio_1,wrap,['wrap'],,,hot,-0.4939,0.0,0.348,{'wrap': 0.0}
Jack in the Box,San Antonio,the salad was fresh. overall amazing experience.,4,2025-08-02,17,User6261,place_Jack in the Box_San Antonio_5,salad,['salad'],,,fresh,0.7269,0.55,0.0,{'salad': 0.3182}
Jack in the Box,San Antonio,the coffee was expensive. overall great experience.,4,2025-10-09,13,User3776,place_Jack in the Box_San Antonio_1,coffee,['coffee'],,expensive,,0.6249,0.406,0.0,{'coffee': 0.0}
Jack in the Box,San Antonio,the nuggets was dry. overall good experience.,5,2025-07-25,14,User2723,place_Jack in the Box_San Antonio_1,nuggets,['nuggets'],dry,,,0.4404,0.326,0.0,{'nuggets': 0.0}
Jack in the Box,San Antonio,the chicken sandwich was greasy. overall amazing experience.,2,2025-12-12,26,User8570,place_Jack in the Box_San Antonio_3,"chicken sandwich,sandwich,chicken","['chicken sandwich', 'sandwich', 'chicken']",greasy,,,0.5859,0.352,0.0,"{'chicken sandwich': 0.0, 'sandwich': 0.0, 'chicken': 0.0}"
Jack in the Box,San Diego,the wrap was cold. overall okay experience.,5,2025-12-03,33,User9135,place_Jack in the Box_San Diego_5,wrap,['wrap'],,,cold,0.2263,0.241,0.0,{'wrap': 0.0}
Jack in the Box,San Diego,the shake was fresh. overall okay experience.,4,2025-11-18,39,User7448,place_Jack in the Box_San Diego_2,shake,['shake'],,,fresh,0.3612,0.424,0.172,{'shake': 0.1531}
Jack in the Box,San Diego,the shake was dry. overall great experience.,1,2025-09-06,8,User4938,place_Jack in the Box_San Diego_2,shake,['shake'],dry,,,0.5267,0.38,0.157,{'shake': -0.1779}
Jack in the Box,San Diego,the fries was crispy. overall great experience.,3,2025-12-28,50,User5478,place_Jack in the Box_San Diego_5,fries,['fries'],crispy,,,0.6249,0.406,0.0,{'fries': 0.0}
Jack in the Box,San Diego,the nuggets was cheap. overall disappointing experience.,4,2025-08-04,38,User5788,place_Jack in the Box_San Diego_4,nuggets,['nuggets'],,cheap,,-0.4939,0.0,0.348,{'nuggets': 0.0}
Jack in the Box,San Diego,the burger was juicy. overall amazing experience.,1,2025-08-16,44,User9406,place_Jack in the Box_San Diego_1,burger,['burger'],juicy,,,0.5859,0.388,0.0,{'burger': 0.0}
Jack in the Box,San Diego,the salad was cold. overall okay experience.,4,2025-10-02,48,User5690,place_Jack in the Box_San Diego_3,salad,['salad'],,,cold,0.2263,0.241,0.0,{'salad': 0.0}
Jack in the Box,San Diego,the taco was juicy. overall great experience.,5,2025-07-27,20,User8076,place_Jack in the Box_San Diego_1,taco,['taco'],juicy,,,0.6249,0.406,0.0,{'taco': 0.0}
Jack in the Box,San Diego,the shake was cold. overall amazing experience.,4,2025-12-31,4,User7530,place_Jack in the Box_San Diego_2,shake,['shake'],,,cold,0.4767,0.362,0.162,{'shake': -0.1779}
Jack in the Box,San Diego,the taco was expensive. overall amazing experience.,5,2025-12-23,44,User5521,place_Jack in the Box_San Diego_1,taco,['taco'],,expensive,,0.5859,0.388,0.0,{'taco': 0.0}
Jack in the Box,San Diego,the wrap was expensive. overall good experience.,5,2025-11-27,19,User4466,place_Jack in the Box_San Diego_2,wrap,['wrap'],,expensive,,0.4404,0.326,0.0,{'wrap': 0.0}
Jack in the Box,Miami,the fries was juicy. overall great experience.,3,2025-10-15,12,User7401,place_Jack in the Box_Miami_5,fries,['fries'],juicy,,,0.6249,0.406,0.0,{'fries': 0.0}
Jack in the Box,Miami,the pizza was expensive. overall terrible experience.,3,2025-08-05,21,User7821,place_Jack in the Box_Miami_1,,[],,expensive,,-0.4767,0.0,0.341,{}
Jack in the Box,Miami,the taco was expensive. overall terrible experience.,1,2025-10-24,24,User4133,place_Jack in the Box_Miami_1,taco,['taco'],,expensive,,-0.4767,0.0,0.341,{'taco': 0.0}
Jack in the Box,Miami,the pizza was fresh. overall terrible experience.,5,2025-09-06,21,User7864,place_Jack in the Box_Miami_5,,[],,,fresh,-0.2023,0.221,0.298,{}
